"","id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","dataset_id","weight_kg","weight_class"
"119","2015-P","924",693.643083405886,"Engel, Rudolf","Alfter","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","1317 Clementz 2013","772 Poirer 2006",316.482894307042,694.290001337196,0,"Prizewinner",10,314.630953488243,"light"
"120","2020-P","456",1014.08648114487,"Skobowsky, Dieter","Pulheim","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","2138 Biermans","1177 Goell",333.998395016929,992.327450213422,4.10712381349391,"Atlantic Giant",10,459.981515155462,"medium"
"121","2019-P","690",755.372354467203,"Gaebel, Markus","Glinick","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","2145.5 McMullen 2015",NA,341.331340234959,884.64186586216,0,"Prizewinner",10,342.630857007487,"light"
"122","2016-P","921",748.545966941606,"Louineau, Andre",NA,"Other","France","Le Potager Extraordinaire",NA,NA,0,0,0,"Dill's Atlantic",10,339.534462236977,"light"
"123","2019-P","1051",507.171196781929,"Adel, Max","Werder","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","914.9 Siwek 2018","self",274.617812575314,469.309673362121,6.15286984422356,"Jack O'Lantern",10,230.048797490709,"light"
"124","2017-P","1105",488.118490390484,"Grabmayer, Manfred",NA,"Lower Austria","Austria","Austrian Weigh-off","Cutrupi","Blaimschein",0,0,0,"Atlantic Giant",10,221.4066422932,"light"
"125","2018-P","302",1215.17158697025,"Schoe, Andreas","Elsholz","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","917 Grafe 2017","self",385.052507891522,1374.90559451031,0,"Champion",10,551.192110477011,"medium"
"126","2017-P","1420",225.457814245317,"Weishaupl, Mario","Grossbothen","Saxony","Germany","Saechsische Meisterschaft im Kurbiswiegen","1678.8 THE 15","open",210.019994627943,213.069592221127,8.19951846807357,"Casper",10,102.265860879162,"light"
"127","2016-P","945",706.971475780252,"Schieder, Christoph","Berndorf","Lower Austria","Austria","Austrian Weigh-off","1790 Wallace","self",340.631068214019,773.639423183462,0,"Jack O'Lantern",10,320.676605642116,"light"
"128","2017-P","1124",530.126402760296,"Williams, Stephan","Wernshausen","Thuringia","Germany","Tharinger Meisterschaft","858.9 Karkos 16","self",294.20641441022,502.676646257729,0,"Casper",10,240.461095280848,"light"
"129","2014-P","573",953.265990413246,"Vieweg, Olaf","Lindlar","North Rhine-Westphalia","Germany","Early Weigh-off Ludwigsburg","861 Karkos 13","1818 Bryson 11",352.030697123897,984.708181667413,0,"Blue Hubbard",10,432.393827123525,"medium"
"130","2017-P","1274",343.327385476758,"Loock, Walburga","Alfter","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","2095 Willemijns","1560 Wuersching",NA,383.259095936305,0,"Atlantic Giant",10,155.730555433174,"light"
"131","2015-P","1193",536.644477520331,"Hanschmann, Rainer","Alfter","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","1317 Clementz 2013","944 Karkos 2014",288.298534378883,534.233715661265,4.10444190942328,"Wolf",10,243.417641847402,"light"
"132","2016-P","841",801.54623796987,"Goedel, Markus","Bonn","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","unknown","open",320.977030241928,858.414453085689,NA,"Cinderella",10,363.574961173229,"light"
"133","2014-P","160",1509.37677738273,"Hirsch, Michael",NA,"Other","Germany","Early Weigh-off Ludwigsburg","2009 Wallace","sibb",432.106260965391,1615.77226333088,0,"Prizewinner",10,684.641231206589,"medium"
"134","2014-P","1345",379.267212137972,"Fabrice, Boudyo",NA,"Other","France","Le Potager Extraordinaire","404 Brault",NA,262.832853107754,353.208822670253,5.05514612731869,"Wolf",10,172.032573288087,"light"
"135","2016-P","1562",127.346094268916,"Hoppmann, Christoph","Trusetal","Thuringia","Germany","Tharinger Meisterschaft","unknown","unknown",NA,132.098607134679,0,"Early Giant",10,57.7631695916262,"light"
"136","2016-P","1623",74.745819969816,"Schoffnegger, Guenther","St. Margarethen","Carinthia","Austria","Austrian Weigh-off","274 Joebstl",NA,0,0,0,"Prizewinner",10,33.9041059717488,"light"
"137","2019-P","1302",285.096365675113,"Paul, Bernd","Werder","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1306.2 Grafe 2018","1269.9 Lehmann 2018",244.749930619316,323.267780410503,0,"Casper",10,129.317430699306,"light"
"138","2021-P","384",1073.06548314105,"Schwellnus, Christiane","Heustreu","Bavaria","Germany","Deutsche Meisterschaft im Kurbiswiegen","2183.7 Mendi 2019","2183.7 Mendi 2019",327.787281969862,919.967405203003,9.31839880310672,"Big Max",10,486.733918628914,"medium"
"139","2017-P","534",1068.99378534602,"Karkos, Udo","Priessen","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1714 Lueders 2015","self",NA,1273.54718422838,0,"Blue Hubbard",10,484.887029082673,"medium"
"140","2021-P","262",1333.21956800111,"Aininger, Gerald","Baerndorf","Lower Austria","Austria","Leiserberge Weigh-off","1911 Urena",NA,401.706102118194,1272.4265067467,2.03620901449083,"Prizewinner",10,604.73773028876,"medium"
"141","2013-P","1271",261.603233492419,"Bendler, Stefan",NA,"Other","Germany","Legoland","934Schieder","open",227.262232988397,261.669168988952,0,"Casper",10,118.661133886293,"light"
"142","2017-P","888",673.614307942862,"Schade, Michael","Trusetal","Thuringia","Germany","Tharinger Meisterschaft","Unknown","Unknown",312.726023914942,638.002526239822,5.74988345479728,"Dill's Atlantic",10,305.546061168419,"light"
"143","2017-P","714",782.640582250172,"Teichmann, Erik","Retz","Lower Austria","Austria","Austrian Weigh-off","Mathias 16",NA,335.721618685536,853.688176224016,NA,"Cinderella",10,354.99950698402,"light"
"144","2014-P","1311",402.394873001811,"Belusa, Adrian","Michendorf","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1302.1 Bossdorf 2013","1266.3 Jany 2013",249.970132106235,439.087513742445,0,"Dill's Atlantic",10,182.523095234638,"light"
"145","2013-P","960",472.638883269933,"Melka, Friedrich",NA,"Other","Austria","Austrian Weigh-off",NA,NA,0,0,0,"Connecticut Field",10,214.385216340175,"light"
"146","2018-P","1214",419.663576673708,"Engel, Mario","Doberlog Kirchhain","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,269.207913315086,442.487824441317,1.93779374497338,"Autumn Gold",10,190.35604107058,"light"
"147","2019-P","1198",354.884875143946,"Asam, Michael","Schilda","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,247.167223572048,NA,0,"Connecticut Field",10,160.972940286293,"light"
"148","2020-P","1294",125.142952529981,"Skobowsky, Sven",NA,"Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","776 Pattky 2018","Self",185.604126822189,144.678396019294,0,"Dill's Atlantic",10,56.763842123979,"light"
"149","2014-P","278",1085.73250644677,"Baumert, Andreas","Adelshausen","Other","Germany","Hofgut Sickertshofen","1582.5 Werner","1095 Berufsbildungswerk St. Elisabeth",395.16423908222,1228.02451631294,0,"Blue Hubbard",10,492.479579064201,"medium"
"150","2021-P","EXH",311.819035455125,"Bilski, Martin","Ernstbrunn","Lower Austria","Austria","Austrian Weigh-off","Biermanns",NA,246.875881879114,364.807383228925,0,"Early Giant",10,141.438619930161,"light"
"151","2016-P","EXH",591.069204261744,"Buechele, Franz","Tulln","Lower Austria","Austria","Austrian Weigh-off","1975 Wallace","1985 Miller",303.240470408756,719.523505563434,0,"Howden",10,268.104262499493,"light"
"152","2016-P","1149",526.274256628915,"Leibeck, Nikolai","Emmendingen","Baden-Wuerttemberg","Germany","Early Weigh-off Ludwigsburg",NA,NA,306.237780095201,596.51139259136,0,"Cinderella",10,238.713792612823,"light"
"153","2017-P","1327",309.432775880807,"Loeffler, Reinhold","39291 Moeckern","Saxony-Anhalt","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,238.113082974491,345.962728486746,0,"Connecticut Field",10,140.356231677327,"light"
"154","2015-P","220",1421.5836680545,"Reckenbeil, Siegrid","Beeskow","Brandenburg","Germany","Tharinger Meisterschaft","1730 Werner 12","1832 Northrup 13",388.066217862076,NA,11.2418512644394,"Big Max",10,644.818979160179,"medium"
"155","2021-P","1105",295.343880226558,"Goell, Johannes","Merzdorf","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","749.6 Siwek 2020","open",243.294564182536,340.225804571051,0,"Big Moose",10,133.965621319725,"light"
"156","2021-P","982",425.205150920695,"Frei, Peter","Bad Saarow","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,270.354627541255,435.729547666669,0,"Jack O'Lantern",10,192.86965481642,"light"
"157","2017-P","568",934.857143030274,"Mahr, Helmut","Altjessnitz","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,"1160.7 Langheim 2016",349.296560099037,956.452847775827,0,"Howden",10,424.043721221388,"light"
"158","2018-P","1289",389.30542758702,"Guitton, Hugues",NA,"Other","France","Le Potager Extraordinaire","1533 Henkin 2017",NA,245.811695573498,382.2026621645,0,"Howden",10,176.585827510052,"light"
"159","2021-P","1323",83.9855866299626,"Melka, Friedrich","Riederberg","Lower Austria","Austria","Austrian Weigh-off","Skonager",NA,140.338301451064,85.0273583182958,0,"Blue Hubbard",10,38.095190210658,"light"
"160","2019-P","834",656.179559218803,"Poeschel, Jan","Weingarten","Rhineland-Palatinate","Germany","Deutsche Meisterschaft im Kurbiswiegen","1395.5 Weishaeupl",NA,318.125570744276,746.027541845476,0,"Prizewinner",10,297.637798625175,"light"
"161","2015-P","1193",507.32449665224,"Vieweg, Olaf","Lindlar","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","1317 Clementz 2013","944 Karkos 2014",268.792657051597,483.535279982821,3.9036947614607,"Dill's Atlantic",10,230.118333085483,"light"
"162","2018-P","EXH",1029.20140771635,"Frommelt, Armin","Heretshausen","Bavaria","Germany","Gartenbauschule Langenlois","1871 Cutrupi","2145 McMullen",363.441662484814,1094.00120477452,0,"Big Moose",10,466.837524928874,"medium"
"163","2019-P","652",840.391903086369,"Skobowsky, Dieter","Alfter","North Rhine-Westphalia","Germany","Europameisterschaft im Kurbiswiegen","2260 Wallace",NA,343.857878616936,980.385137780071,0,"Connecticut Field",10,381.195044104752,"light"
"164","2015-P","658",920.79461228911,"Kittenberger, Christian","Wels","Lower Austria","Austria","Austrian Weigh-off","2102 Meier 14",NA,338.071699366435,NA,0,"Cinderella",10,417.665069777442,"light"
"165","2020-P","1318",88.3626857471211,"Daumichen, Peter",NA,"Saxony","Germany","Saechsische Meisterschaft im Kurbiswiegen","1628.4 Baumert 19","open",164.004498038749,104.522569575497,0,"Early Giant",10,40.0806073534081,"light"
"166","2015-P","837",847.362932318971,"Goell, Johannes","Koeln","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","2102 Meier 2014","1634 Werner 2010",333.936600977455,961.749848318841,0,"Jack O'Lantern",10,384.357047196427,"light"
"167","2017-P","1489",154.495618691988,"Skobowsky, Dieter",NA,"Saxony","Germany","Saechsische Meisterschaft im Kurbiswiegen","1678.8 THE 15","open",178.66192606659,139.555877811033,13.0451176991838,"Cinderella",10,70.0779766737363,"light"
"168","2017-P","294",1254.33062494299,"Simml, Michael","Beelitz OT Elzholz","Brandenburg","Germany","Saechsische Meisterschaft im Kurbiswiegen","2095.5 Willemijns 16","1625 Lieber",392.112437665622,1238.80479171505,3.07398744654403,"Champion",10,568.954336829142,"medium"
"169","2019-P","785",721.437363300057,"Joebstl, Horst","Nonndorf","Lower Austria","Austria","Austrian Weigh-off","1944 Conolly",NA,323.243557160868,707.113469549889,1.01626723810881,"Casper",10,327.238216493999,"light"
"170","2013-P","1063",400.872348322547,"Karkos, Udo","Elsholz","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,267.926987880232,405.727020753482,0,"Connecticut Field",10,181.832490220321,"light"
"171","2018-P","807",871.559497522001,"Unger, Hermann","Baerndorf","Lower Austria","Austria","Austrian Weigh-off","527 Camparmo 17","open",0,0,0,"Cinderella",10,395.3324156,"light"
"172","2019-P","1650",76.1817638444913,"Tittmann, Sven",NA,"Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,142.498975117384,79.7754758519151,0,"Dill's Atlantic",10,34.5554386257505,"light"
"173","2014-P","1478",259.844914148384,"Andres, Lena and Nikolai","Gross Kreutz","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,241.118097925553,282.860422565029,0,"Cinderella",10,117.863574298394,"light"
"174","2021-P","1108",291.776596754262,"Reckenbeil, Josefine","Bendsdorf","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1125.5 G.Wilke 2020","self",225.361022964276,273.485363163503,6.04326181816798,"Rouge Vif d’Etampes",10,132.347530074959,"light"
"175","2013-P","EXH",592.417486296364,"Sokobowsky, Jens","Luckenwalde","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","921 Rose 2010","Self",318.473606427886,648.724451193157,0,"Autumn Gold",10,268.715832444141,"light"
"176","2013-P","919",489.825338439449,"Sobolewski, Nadine","Schwabmuenchen","Other","Germany","Tharinger Meisterschaft","unknown","open",295.046110021443,552.025937138359,0,"Cinderella",10,222.180854913427,"light"
"177","2019-P","785",699.550958408983,"Jaglarz, Mario","Tulln","Lower Austria","Austria","Austrian Weigh-off","1944 Conolly",NA,308.34243680104,654.07231036238,NA,"Rouge Vif d’Etampes",10,317.310718326648,"light"
"178","2019-P","1233",333.288196536893,"Goedel, Norbert","Geltow","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,242.906458003507,359.900310781585,0,"Prizewinner",10,151.176859643562,"light"
"179","2021-P","171",1365.36812942222,"Lueders, Sebastian","Dietenhofen","Bavaria","Germany","Tharinger Meisterschaft","2016 Boonen","2226 Boonen",410.408532622647,1546.51269701995,0,"Dill's Atlantic",10,619.320060560886,"medium"
"180","2017-P","1254",363.352096353799,"Sameith, Christina","Klaeden","Saxony-Anhalt","Germany","Wiegemeisterschaft Berlin/Brandenburg","771.6 Luckenwalde Team 2016","627.2 Ziegenhals 2016",238.325751687554,339.349271162249,11.1606285147526,"Early Giant",10,164.813604089313,"light"
"181","2016-P","790",850.587161888299,"Stoll, Wolfgang","Kloster Lehnin OT Grebs","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,328.055720908503,809.358893436183,0,"Atlantic Giant",10,385.819531935237,"light"
"182","2020-P","EXH",283.701231227558,"Richter, Thomas","Bonn","North Rhine-Westphalia","Germany","Kurbiswiegen Bad Lippspringe","892.9 Karkos","open",251.823023211697,310.358199707445,0,"Casper",10,128.68460887497,"light"
"183","2013-P","1001",438.782128188203,"Augsburg, BBW","Doberlug Kirchhain","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1109  Haase 2012","self",278.105417238064,459.957112261356,0,"Champion",10,199.028063089143,"light"
"184","2020-P","670",874.372720678523,"Skobowsky, Marc","Neunheilingen","Thuringia","Germany","Tharinger Meisterschaft","2016.6 Boonen","2020 Weishaeupl",348.059433740991,948.194120910284,0,"Connecticut Field",10,396.608471118013,"light"
"185","2017-P","1404",267.061868670142,"Nuernberg, Mirko","Werder","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,219.543170905688,241.107827687108,3.1188017196912,"Autumn Gold",10,121.137127133827,"light"
"186","2014-P","1478",239.699721413659,"Lutter, Detlef","Straussberg","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,213.32089554256,266.374960917319,0,"Big Moose",10,108.725876035464,"light"
"187","2017-P","219",1552.44699844934,"Mathias, Franz","Ernstbrunn","Lower Austria","Austria","Austrian Weigh-off",NA,"sibb",445.335340337143,1947.79867525237,0,"Big Moose",10,704.177538920634,"medium"
"188","2015-P","502",1105.9422328718,"Melka, Friedrich","St. Michael","Other","Austria","Austrian Weigh-off",NA,NA,389.782425652893,1092.47708704314,0,"Blue Hubbard",10,501.646549292786,"medium"
"189","2014-P","1293",405.666781946376,"Team Heavy West, Jaser/Mitschke","Beeskow","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,298.901212756513,555.708489498491,0,"Early Giant",10,184.007206956621,"light"
"190","2013-P","1357",190.535009210767,"Wuersching, Matthias","Einhausen","Other","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,170.919038303789,105.520791141832,76.1995361725315,"Connecticut Field",10,86.4251558979304,"light"
"191","2017-P","864",707.404623424053,"Sperling, Ulrich","Neckartailfingen","Baden-Wuerttemberg","Germany","Gartenbauschule Langenlois","2145 McMullen","800 McMullen",353.266093153183,962.987929768816,0,"Connecticut Field",10,320.873077948163,"light"
"192","2020-P","648",831.72828204346,"Schnabel, Ute","Marpingen","Saarland","Germany","Deutsche Meisterschaft im Kurbiswiegen","1747 Haist",NA,332.438093342966,755.898097590946,0.997553975732887,"Champion",10,377.265294908657,"light"
"193","2016-P","460",1106.47484297364,"Asam, Michael","Marpingen","Saarland","Germany","Gartenbauschule Langenlois","2230 Wallace","self",349.749474343743,1116.6153239703,3.91419483537651,"Connecticut Field",10,501.8881369741,"medium"
"194","2021-P","119",1749.83028072858,"Schwellnus, Christiane","Marpingen","Saarland","Germany","Deutsche Meisterschaft im Kurbiswiegen","1955 Werner 2019","1955 Werner 2019",443.886081195266,1845.06646844899,0,"Howden",10,793.709016696239,"medium"
"195","2014-P","581",878.291765494615,"Schwllenuss, Norbert","Beelitz OT Elzholz","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1481.5 Haase 2013","1302.1 Bossdorf 2013",324.947541372467,849.423685893856,9.30158748351957,"Big Moose",10,398.386118494234,"light"
"196","2016-P","1520",170.375869934071,"Fuhr, Susanne","Unterwellenborn","Thuringia","Germany","Tharinger Meisterschaft","unknown","unknown",186.898825597347,159.692744366156,3.04760632391165,"Autumn Gold",10,77.2811315951349,"light"
"197","2015-P","1454",330.681334245868,"Langenlois, Gartenbauschule",NA,"Other","Austria","Austrian Weigh-off","716 Team Biggis 12",NA,0,0,0,"Atlantic Giant",10,149.994407763252,"light"
"198","2014-P","533",949.793642558782,"Thumfort, Daniel",NA,"Other","Austria","Austrian Weigh-off","1749 Hanschmann","1222 Wuersching",327.457606647089,985.578407340547,1.981657945481,"Jack O'Lantern",10,430.818797915523,"medium"
